date,region,ticket_category,complaint_tickets,total_tickets,shipped_orders_hint,customer_email,ticket_body,ingested_at
2026-07-05,East,product_query,0,1,405,cust2869@example.com,product query issue reported,2026-07-05T23:45:00+05:30
2026-07-06,West,late_delivery,6,6,534,cust4656@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-05T23:45:00+05:30
2026-07-05,West,damaged_item,5,5,534,cust7435@example.com,damaged item issue reported,2026-07-05T23:45:00+05:30
2026-07-05,West,billing,1,1,534,cust9580@example.com,billing issue reported,2026-07-05T23:45:00+05:30
2026-07-05,West,product_query,0,1,534,cust7269@example.com,product query issue reported,2026-07-05T23:45:00+05:30
2026-07-06,North,late_delivery,2,2,586,cust1902@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-06T23:45:00+05:30
2026-07-06,North,damaged_item,3,3,586,cust1101@example.com,damaged item issue reported,2026-07-06T23:45:00+05:30
2026-07-06,North,billing,2,2,586,cust166@example.com,billing issue reported,2026-07-06T23:45:00+05:30
2026-07-06,North,product_query,0,2,586,cust4800@example.com,product query issue reported,2026-07-06T23:45:00+05:30
2026-07-06,South,late_delivery,4,4,497,cust3002@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-06T23:45:00+05:30
2026-07-06,South,damaged_item,1,1,497,cust9639@example.com,damaged item issue reported,2026-07-06T23:45:00+05:30
2026-07-06,South,billing,1,1,497,cust6138@example.com,billing issue reported,2026-07-06T23:45:00+05:30
2026-07-06,South,product_query,0,0,497,cust109@example.com,product query issue reported,2026-07-06T23:45:00+05:30
2026-07-06,East,late_delivery,2,2,342,cust5565@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-06T23:45:00+05:30
2026-07-06,East,damaged_item,1,1,342,cust7910@example.com,damaged item issue reported,2026-07-06T23:45:00+05:30
2026-07-06,East,billing,1,1,342,cust7769@example.com,billing issue reported,2026-07-06T23:45:00+05:30
2026-07-06,East,product_query,0,0,342,cust7102@example.com,product query issue reported,2026-07-06T23:45:00+05:30
2026-07-06,West,late_delivery,5,5,451,cust8292@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-06T23:45:00+05:30
2026-07-06,West,damaged_item,1,1,451,cust8880@example.com,damaged item issue reported,2026-07-06T23:45:00+05:30
2026-07-06,West,billing,0,0,451,cust373@example.com,billing issue reported,2026-07-06T23:45:00+05:30
2026-07-06,West,product_query,0,4,451,cust5091@example.com,product query issue reported,2026-07-06T23:45:00+05:30
2026-07-07,North,late_delivery,2,2,586,cust4701@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-07T23:45:00+05:30
2026-07-07,North,damaged_item,1,1,586,cust161@example.com,damaged item issue reported,2026-07-07T23:45:00+05:30
2026-07-07,North,billing,2,2,586,cust3218@example.com,billing issue reported,2026-07-07T23:45:00+05:30
2026-07-07,North,product_query,0,3,586,cust4611@example.com,product query issue reported,2026-07-07T23:45:00+05:30
2026-07-07,South,late_delivery,1,1,496,cust5261@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-07T23:45:00+05:30
2026-07-07,South,damaged_item,1,1,496,cust1140@example.com,damaged item issue reported,2026-07-07T23:45:00+05:30
2026-07-07,South,billing,0,0,496,cust9044@example.com,billing issue reported,2026-07-07T23:45:00+05:30
2026-07-07,South,product_query,0,2,496,cust7751@example.com,product query issue reported,2026-07-07T23:45:00+05:30
2026-07-07,East,late_delivery,1,1,342,cust9089@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-07T23:45:00+05:30
2026-07-07,East,damaged_item,2,2,342,cust7463@example.com,damaged item issue reported,2026-07-07T23:45:00+05:30
2026-07-07,East,billing,0,0,342,cust5249@example.com,billing issue reported,2026-07-07T23:45:00+05:30
2026-07-07,East,product_query,0,3,342,cust531@example.com,product query issue reported,2026-07-07T23:45:00+05:30
2026-07-07,West,late_delivery,0,0,450,cust7161@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-07T23:45:00+05:30
2026-07-07,West,damaged_item,0,0,450,cust8511@example.com,damaged item issue reported,2026-07-07T23:45:00+05:30
2026-07-07,West,billing,0,0,450,cust7996@example.com,billing issue reported,2026-07-07T23:45:00+05:30
2026-07-07,West,product_query,0,0,450,cust2379@example.com,product query issue reported,2026-07-07T23:45:00+05:30
2026-07-08,North,late_delivery,3,3,586,cust6197@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-08T23:45:00+05:30
2026-07-08,North,damaged_item,2,2,586,cust2243@example.com,damaged item issue reported,2026-07-08T23:45:00+05:30
2026-07-08,North,billing,5,5,586,cust544@example.com,billing issue reported,2026-07-08T23:45:00+05:30
2026-07-08,North,product_query,0,3,586,cust3447@example.com,product query issue reported,2026-07-08T23:45:00+05:30
2026-07-08,South,late_delivery,2,2,496,cust9007@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-08T23:45:00+05:30
2026-07-08,South,damaged_item,5,5,496,cust5954@example.com,damaged item issue reported,2026-07-08T23:45:00+05:30
2026-07-08,South,billing,0,0,496,cust7954@example.com,billing issue reported,2026-07-08T23:45:00+05:30
2026-07-08,South,product_query,0,1,496,cust6353@example.com,product query issue reported,2026-07-08T23:45:00+05:30
2026-07-08,East,late_delivery,5,5,341,cust5919@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-08T23:45:00+05:30
2026-07-08,East,damaged_item,3,3,341,cust7816@example.com,damaged item issue reported,2026-07-08T23:45:00+05:30
2026-07-08,East,billing,1,1,341,cust8527@example.com,billing issue reported,2026-07-08T23:45:00+05:30
2026-07-08,East,product_query,0,5,341,cust6258@example.com,product query issue reported,2026-07-08T23:45:00+05:30
2026-07-08,West,late_delivery,5,5,450,cust1627@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-08T23:45:00+05:30
2026-07-08,West,damaged_item,1,1,450,cust3154@example.com,damaged item issue reported,2026-07-08T23:45:00+05:30
2026-07-08,West,billing,0,0,450,cust3112@example.com,billing issue reported,2026-07-08T23:45:00+05:30
2026-07-08,West,product_query,0,1,450,cust3731@example.com,product query issue reported,2026-07-08T23:45:00+05:30
2026-07-09,North,late_delivery,2,2,585,cust9322@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-09T23:45:00+05:30
2026-07-09,North,damaged_item,2,2,585,cust4533@example.com,damaged item issue reported,2026-07-09T23:45:00+05:30
2026-07-09,North,billing,1,1,585,cust6447@example.com,billing issue reported,2026-07-09T23:45:00+05:30
2026-07-09,North,product_query,0,2,585,cust2367@example.com,product query issue reported,2026-07-09T23:45:00+05:30
2026-07-09,South,late_delivery,5,5,496,cust2037@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-09T23:45:00+05:30
2026-07-09,South,damaged_item,2,2,496,cust7184@example.com,damaged item issue reported,2026-07-09T23:45:00+05:30
2026-07-09,South,billing,3,3,496,cust7496@example.com,billing issue reported,2026-07-09T23:45:00+05:30
2026-07-09,South,product_query,0,1,496,cust7146@example.com,product query issue reported,2026-07-09T23:45:00+05:30
2026-07-09,East,late_delivery,3,3,341,cust471@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-09T23:45:00+05:30
2026-07-09,East,damaged_item,1,1,341,cust6224@example.com,damaged item issue reported,2026-07-09T23:45:00+05:30
2026-07-09,East,billing,0,0,341,cust8602@example.com,billing issue reported,2026-07-09T23:45:00+05:30
2026-07-09,East,product_query,0,0,341,cust4705@example.com,product query issue reported,2026-07-09T23:45:00+05:30
2026-07-09,West,late_delivery,6,6,450,cust8198@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-09T23:45:00+05:30
2026-07-09,West,damaged_item,1,1,450,cust9310@example.com,damaged item issue reported,2026-07-09T23:45:00+05:30
2026-07-09,West,billing,1,1,450,cust9040@example.com,billing issue reported,2026-07-09T23:45:00+05:30
2026-07-09,West,product_query,0,4,450,cust7865@example.com,product query issue reported,2026-07-09T23:45:00+05:30
2026-07-10,North,late_delivery,1,1,585,cust5923@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-10T23:45:00+05:30
2026-07-10,North,damaged_item,1,1,585,cust9006@example.com,damaged item issue reported,2026-07-10T23:45:00+05:30
2026-07-10,North,billing,0,0,585,cust5996@example.com,billing issue reported,2026-07-10T23:45:00+05:30
2026-07-10,North,product_query,0,3,585,cust7296@example.com,product query issue reported,2026-07-10T23:45:00+05:30
2026-07-10,South,late_delivery,2,2,495,cust1460@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-10T23:45:00+05:30
2026-07-10,South,damaged_item,2,2,495,cust8014@example.com,damaged item issue reported,2026-07-10T23:45:00+05:30
2026-07-10,South,billing,1,1,495,cust39@example.com,billing issue reported,2026-07-10T23:45:00+05:30
2026-07-10,South,product_query,0,1,495,cust3583@example.com,product query issue reported,2026-07-10T23:45:00+05:30
2026-07-10,East,late_delivery,3,3,341,cust4007@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-10T23:45:00+05:30
2026-07-10,East,damaged_item,0,0,341,cust1131@example.com,damaged item issue reported,2026-07-10T23:45:00+05:30
2026-07-10,East,billing,2,2,341,cust4975@example.com,billing issue reported,2026-07-10T23:45:00+05:30
2026-07-10,East,product_query,0,0,341,cust7921@example.com,product query issue reported,2026-07-10T23:45:00+05:30
2026-07-10,West,late_delivery,0,0,449,cust9255@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-10T23:45:00+05:30
2026-07-10,West,damaged_item,0,0,449,cust3945@example.com,damaged item issue reported,2026-07-10T23:45:00+05:30
2026-07-10,West,billing,1,1,449,cust185@example.com,billing issue reported,2026-07-10T23:45:00+05:30
2026-07-10,West,product_query,0,6,449,cust1932@example.com,product query issue reported,2026-07-10T23:45:00+05:30
2026-07-11,North,late_delivery,7,7,692,cust6864@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-11T23:45:00+05:30
2026-07-11,North,damaged_item,2,2,692,cust1127@example.com,damaged item issue reported,2026-07-11T23:45:00+05:30
2026-07-11,North,billing,0,0,692,cust9453@example.com,billing issue reported,2026-07-11T23:45:00+05:30
2026-07-11,North,product_query,0,0,692,cust6406@example.com,product query issue reported,2026-07-11T23:45:00+05:30
2026-07-11,South,late_delivery,2,2,586,cust6667@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-11T23:45:00+05:30
2026-07-11,South,damaged_item,4,4,586,cust6244@example.com,damaged item issue reported,2026-07-11T23:45:00+05:30
2026-07-12,South,billing,2,2,586,cust2433@example.com,billing issue reported,2026-07-11T23:45:00+05:30
2026-07-11,South,product_query,0,1,586,cust889@example.com,product query issue reported,2026-07-11T23:45:00+05:30
2026-07-11,East,late_delivery,5,5,403,cust5862@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-11T23:45:00+05:30
2026-07-11,East,damaged_item,3,3,403,cust898@example.com,damaged item issue reported,2026-07-11T23:45:00+05:30
2026-07-11,East,billing,2,2,403,cust7370@example.com,billing issue reported,2026-07-11T23:45:00+05:30
2026-07-11,East,product_query,0,1,403,cust4423@example.com,product query issue reported,2026-07-11T23:45:00+05:30
2026-07-11,West,late_delivery,3,3,532,cust5557@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-11T23:45:00+05:30
2026-07-11,West,damaged_item,1,1,532,cust5355@example.com,damaged item issue reported,2026-07-11T23:45:00+05:30
2026-07-11,West,billing,0,0,532,cust4284@example.com,billing issue reported,2026-07-11T23:45:00+05:30
2026-07-11,West,product_query,0,2,532,cust5928@example.com,product query issue reported,2026-07-11T23:45:00+05:30
2026-07-12,North,late_delivery,5,5,692,cust7312@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-12T23:45:00+05:30
2026-07-12,North,damaged_item,4,4,692,cust212@example.com,damaged item issue reported,2026-07-12T23:45:00+05:30
2026-07-12,North,billing,1,1,692,cust4567@example.com,billing issue reported,2026-07-12T23:45:00+05:30
2026-07-12,North,product_query,0,1,692,cust1763@example.com,product query issue reported,2026-07-12T23:45:00+05:30
2026-07-12,South,late_delivery,7,7,586,cust4885@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-12T23:45:00+05:30
2026-07-12,South,damaged_item,3,3,586,cust1297@example.com,damaged item issue reported,2026-07-12T23:45:00+05:30
2026-07-12,South,billing,1,1,586,cust4304@example.com,billing issue reported,2026-07-12T23:45:00+05:30
2026-07-12,South,product_query,0,1,586,cust6651@example.com,product query issue reported,2026-07-12T23:45:00+05:30
2026-07-12,East,late_delivery,7,7,403,cust3371@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-12T23:45:00+05:30
2026-07-12,East,damaged_item,0,0,403,cust7820@example.com,damaged item issue reported,2026-07-12T23:45:00+05:30
2026-07-12,East,billing,2,2,403,cust5769@example.com,billing issue reported,2026-07-12T23:45:00+05:30
2026-07-12,East,product_query,0,1,403,cust6390@example.com,product query issue reported,2026-07-12T23:45:00+05:30
2026-07-12,West,late_delivery,7,7,531,cust7396@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-12T23:45:00+05:30
2026-07-12,West,damaged_item,2,2,531,cust2835@example.com,damaged item issue reported,2026-07-12T23:45:00+05:30
2026-07-12,West,billing,1,1,531,cust3819@example.com,billing issue reported,2026-07-12T23:45:00+05:30
2026-07-12,West,product_query,0,2,531,cust4413@example.com,product query issue reported,2026-07-12T23:45:00+05:30
2026-07-13,North,late_delivery,2,2,584,cust655@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-13T23:45:00+05:30
2026-07-13,North,damaged_item,0,0,584,cust4327@example.com,damaged item issue reported,2026-07-13T23:45:00+05:30
2026-07-13,North,billing,1,1,584,cust4332@example.com,billing issue reported,2026-07-13T23:45:00+05:30
2026-07-13,North,product_query,0,1,584,cust2924@example.com,product query issue reported,2026-07-13T23:45:00+05:30
2026-07-13,South,late_delivery,4,4,494,cust6258@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-13T23:45:00+05:30
2026-07-13,South,damaged_item,0,0,494,cust2223@example.com,damaged item issue reported,2026-07-13T23:45:00+05:30
2026-07-13,South,billing,1,1,494,cust6451@example.com,billing issue reported,2026-07-13T23:45:00+05:30
2026-07-13,South,product_query,0,5,494,cust2862@example.com,product query issue reported,2026-07-13T23:45:00+05:30
2026-07-13,East,late_delivery,1,1,340,cust7448@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-13T23:45:00+05:30
2026-07-13,East,damaged_item,2,2,340,cust9957@example.com,damaged item issue reported,2026-07-13T23:45:00+05:30
2026-07-13,East,billing,0,0,340,cust7850@example.com,billing issue reported,2026-07-13T23:45:00+05:30
2026-07-13,East,product_query,0,3,340,cust5469@example.com,product query issue reported,2026-07-13T23:45:00+05:30
2026-07-13,West,late_delivery,0,0,448,cust7761@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-13T23:45:00+05:30
2026-07-13,West,damaged_item,2,2,448,cust519@example.com,damaged item issue reported,2026-07-13T23:45:00+05:30
2026-07-13,West,billing,0,0,448,cust868@example.com,billing issue reported,2026-07-13T23:45:00+05:30
2026-07-13,West,product_query,0,1,448,cust5781@example.com,product query issue reported,2026-07-13T23:45:00+05:30
2026-07-14,North,late_delivery,7,7,583,cust4075@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-14T23:45:00+05:30
2026-07-14,North,damaged_item,2,2,583,cust5998@example.com,damaged item issue reported,2026-07-14T23:45:00+05:30
2026-07-14,North,billing,1,1,583,cust5445@example.com,billing issue reported,2026-07-14T23:45:00+05:30
2026-07-14,North,product_query,0,7,583,cust4351@example.com,product query issue reported,2026-07-14T23:45:00+05:30
2026-07-14,South,late_delivery,6,6,494,cust5938@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-14T23:45:00+05:30
2026-07-14,South,damaged_item,3,3,494,cust9130@example.com,damaged item issue reported,2026-07-14T23:45:00+05:30
2026-07-14,South,billing,4,4,494,cust2132@example.com,billing issue reported,2026-07-14T23:45:00+05:30
2026-07-14,South,product_query,0,0,494,cust5690@example.com,product query issue reported,2026-07-14T23:45:00+05:30
2026-07-14,East,late_delivery,3,3,340,cust184@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-14T23:45:00+05:30
2026-07-14,East,damaged_item,3,3,340,cust3627@example.com,damaged item issue reported,2026-07-14T23:45:00+05:30
2026-07-14,East,billing,2,2,340,cust8814@example.com,billing issue reported,2026-07-14T23:45:00+05:30
2026-07-14,East,product_query,0,1,340,cust2138@example.com,product query issue reported,2026-07-14T23:45:00+05:30
2026-07-14,West,late_delivery,2,2,448,cust1158@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-14T23:45:00+05:30
2026-07-14,West,damaged_item,1,1,448,cust4291@example.com,damaged item issue reported,2026-07-14T23:45:00+05:30
2026-07-14,West,billing,0,0,448,cust2881@example.com,billing issue reported,2026-07-14T23:45:00+05:30
2026-07-14,West,product_query,0,2,448,cust9854@example.com,product query issue reported,2026-07-14T23:45:00+05:30
2026-07-15,North,late_delivery,2,2,583,cust7248@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-15T23:45:00+05:30
2026-07-15,North,damaged_item,1,1,583,cust731@example.com,damaged item issue reported,2026-07-15T23:45:00+05:30
2026-07-15,North,billing,0,0,583,cust4859@example.com,billing issue reported,2026-07-15T23:45:00+05:30
2026-07-15,North,product_query,0,3,583,cust9787@example.com,product query issue reported,2026-07-15T23:45:00+05:30
2026-07-15,South,late_delivery,3,3,494,cust6542@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-15T23:45:00+05:30
2026-07-15,South,damaged_item,0,0,494,cust7909@example.com,damaged item issue reported,2026-07-15T23:45:00+05:30
2026-07-15,South,billing,0,0,494,cust27@example.com,billing issue reported,2026-07-15T23:45:00+05:30
2026-07-15,South,product_query,0,3,494,cust8862@example.com,product query issue reported,2026-07-15T23:45:00+05:30
2026-07-15,East,late_delivery,2,2,340,cust3857@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-15T23:45:00+05:30
2026-07-15,East,damaged_item,1,1,340,cust3718@example.com,damaged item issue reported,2026-07-15T23:45:00+05:30
2026-07-15,East,billing,0,0,340,cust9987@example.com,billing issue reported,2026-07-15T23:45:00+05:30
2026-07-15,East,product_query,0,3,340,cust580@example.com,product query issue reported,2026-07-15T23:45:00+05:30
2026-07-15,West,late_delivery,3,3,448,cust2519@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-15T23:45:00+05:30
2026-07-15,West,damaged_item,3,3,448,cust1461@example.com,damaged item issue reported,2026-07-15T23:45:00+05:30
2026-07-15,West,billing,2,2,448,cust3259@example.com,billing issue reported,2026-07-15T23:45:00+05:30
2026-07-15,West,product_query,0,1,448,cust5858@example.com,product query issue reported,2026-07-15T23:45:00+05:30
2026-07-16,North,late_delivery,4,4,583,cust9343@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-16T23:45:00+05:30
2026-07-16,North,damaged_item,3,3,583,cust8009@example.com,damaged item issue reported,2026-07-16T23:45:00+05:30
2026-07-16,North,billing,1,1,583,cust4224@example.com,billing issue reported,2026-07-16T23:45:00+05:30
2026-07-16,North,product_query,0,4,583,cust3656@example.com,product query issue reported,2026-07-16T23:45:00+05:30
2026-07-16,South,late_delivery,6,6,493,cust645@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-16T23:45:00+05:30
2026-07-16,South,damaged_item,0,0,493,cust7955@example.com,damaged item issue reported,2026-07-16T23:45:00+05:30
2026-07-16,South,billing,2,2,493,cust1841@example.com,billing issue reported,2026-07-16T23:45:00+05:30
2026-07-16,South,product_query,0,3,493,cust9216@example.com,product query issue reported,2026-07-16T23:45:00+05:30
2026-07-16,East,late_delivery,2,2,340,cust6533@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-16T23:45:00+05:30
2026-07-16,East,damaged_item,1,1,340,cust5149@example.com,damaged item issue reported,2026-07-16T23:45:00+05:30
2026-07-16,East,billing,1,1,340,cust8737@example.com,billing issue reported,2026-07-16T23:45:00+05:30
2026-07-16,East,product_query,0,0,340,cust527@example.com,product query issue reported,2026-07-16T23:45:00+05:30
2026-07-16,West,late_delivery,2,2,448,cust5227@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-16T23:45:00+05:30
2026-07-16,West,damaged_item,4,4,448,cust5355@example.com,damaged item issue reported,2026-07-16T23:45:00+05:30
2026-07-16,West,billing,4,4,448,cust4883@example.com,billing issue reported,2026-07-16T23:45:00+05:30
2026-07-16,West,product_query,0,1,448,cust5154@example.com,product query issue reported,2026-07-16T23:45:00+05:30
2026-07-17,North,late_delivery,1,1,582,cust130@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-17T23:45:00+05:30
2026-07-17,North,damaged_item,0,0,582,cust8970@example.com,damaged item issue reported,2026-07-17T23:45:00+05:30
2026-07-18,North,billing,1,1,582,cust9026@example.com,billing issue reported,2026-07-17T23:45:00+05:30
2026-07-17,North,product_query,0,2,582,cust4832@example.com,product query issue reported,2026-07-17T23:45:00+05:30
2026-07-17,South,late_delivery,1,1,493,cust4175@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-17T23:45:00+05:30
2026-07-17,South,damaged_item,3,3,493,cust8754@example.com,damaged item issue reported,2026-07-17T23:45:00+05:30
2026-07-17,South,billing,0,0,493,cust2743@example.com,billing issue reported,2026-07-17T23:45:00+05:30
2026-07-17,South,product_query,0,3,493,cust2190@example.com,product query issue reported,2026-07-17T23:45:00+05:30
2026-07-17,East,late_delivery,5,5,339,cust6769@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-17T23:45:00+05:30
2026-07-17,East,damaged_item,4,4,339,cust1726@example.com,damaged item issue reported,2026-07-17T23:45:00+05:30
2026-07-17,East,billing,0,0,339,cust3670@example.com,billing issue reported,2026-07-17T23:45:00+05:30
2026-07-17,East,product_query,0,3,339,cust7913@example.com,product query issue reported,2026-07-17T23:45:00+05:30
2026-07-17,West,late_delivery,3,3,447,cust3142@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-17T23:45:00+05:30
2026-07-17,West,damaged_item,2,2,447,cust5026@example.com,damaged item issue reported,2026-07-17T23:45:00+05:30
2026-07-17,West,billing,0,0,447,cust9528@example.com,billing issue reported,2026-07-17T23:45:00+05:30
2026-07-17,West,product_query,0,1,447,cust3879@example.com,product query issue reported,2026-07-17T23:45:00+05:30
2026-07-18,North,late_delivery,4,4,689,cust4990@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-18T23:45:00+05:30
2026-07-18,North,damaged_item,1,1,689,cust5438@example.com,damaged item issue reported,2026-07-18T23:45:00+05:30
2026-07-18,North,billing,0,0,689,cust916@example.com,billing issue reported,2026-07-18T23:45:00+05:30
2026-07-18,North,product_query,0,3,689,cust6420@example.com,product query issue reported,2026-07-18T23:45:00+05:30
2026-07-18,South,late_delivery,5,5,583,cust6780@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-18T23:45:00+05:30
2026-07-18,South,damaged_item,2,2,583,cust9325@example.com,damaged item issue reported,2026-07-18T23:45:00+05:30
2026-07-18,South,billing,0,0,583,cust2746@example.com,billing issue reported,2026-07-18T23:45:00+05:30
2026-07-18,South,product_query,0,3,583,cust6156@example.com,product query issue reported,2026-07-18T23:45:00+05:30
2026-07-18,East,late_delivery,2,2,402,cust7743@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-18T23:45:00+05:30
2026-07-18,East,damaged_item,2,2,402,cust3086@example.com,damaged item issue reported,2026-07-18T23:45:00+05:30
2026-07-18,East,billing,1,1,402,cust6434@example.com,billing issue reported,2026-07-18T23:45:00+05:30
2026-07-18,East,product_query,0,0,402,cust5015@example.com,product query issue reported,2026-07-18T23:45:00+05:30
2026-07-18,West,late_delivery,6,6,529,cust9716@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-18T23:45:00+05:30
2026-07-18,West,damaged_item,1,1,529,cust7756@example.com,damaged item issue reported,2026-07-18T23:45:00+05:30
2026-07-18,West,billing,2,2,529,cust6338@example.com,billing issue reported,2026-07-18T23:45:00+05:30
2026-07-18,West,product_query,0,3,529,cust2630@example.com,product query issue reported,2026-07-18T23:45:00+05:30
2026-07-19,North,late_delivery,8,8,688,cust9501@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-19T23:45:00+05:30
2026-07-19,North,damaged_item,5,5,688,cust9467@example.com,damaged item issue reported,2026-07-19T23:45:00+05:30
2026-07-19,North,billing,0,0,688,cust667@example.com,billing issue reported,2026-07-19T23:45:00+05:30
2026-07-19,North,product_query,0,6,688,cust2409@example.com,product query issue reported,2026-07-19T23:45:00+05:30
2026-07-19,South,late_delivery,5,5,583,cust7380@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-19T23:45:00+05:30
2026-07-20,South,damaged_item,3,3,583,cust8108@example.com,damaged item issue reported,2026-07-19T23:45:00+05:30
2026-07-19,South,billing,0,0,583,cust9984@example.com,billing issue reported,2026-07-19T23:45:00+05:30
2026-07-19,South,product_query,0,3,583,cust546@example.com,product query issue reported,2026-07-19T23:45:00+05:30
2026-07-19,East,late_delivery,3,3,401,cust2934@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-19T23:45:00+05:30
2026-07-19,East,damaged_item,1,1,401,cust4727@example.com,damaged item issue reported,2026-07-19T23:45:00+05:30
2026-07-19,East,billing,1,1,401,cust4370@example.com,billing issue reported,2026-07-19T23:45:00+05:30
2026-07-19,East,product_query,0,2,401,cust2910@example.com,product query issue reported,2026-07-19T23:45:00+05:30
2026-07-19,West,late_delivery,4,4,529,cust388@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-19T23:45:00+05:30
2026-07-19,West,damaged_item,1,1,529,cust8267@example.com,damaged item issue reported,2026-07-19T23:45:00+05:30
2026-07-19,West,billing,0,0,529,cust1289@example.com,billing issue reported,2026-07-19T23:45:00+05:30
2026-07-19,West,product_query,0,3,529,cust2153@example.com,product query issue reported,2026-07-19T23:45:00+05:30
2026-07-20,North,late_delivery,0,0,581,cust7760@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-20T23:45:00+05:30
2026-07-20,North,damaged_item,1,1,581,cust2679@example.com,damaged item issue reported,2026-07-20T23:45:00+05:30
2026-07-20,North,billing,2,2,581,cust6284@example.com,billing issue reported,2026-07-20T23:45:00+05:30
2026-07-20,North,product_query,0,3,581,cust2783@example.com,product query issue reported,2026-07-20T23:45:00+05:30
2026-07-20,South,late_delivery,4,4,492,cust8690@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-20T23:45:00+05:30
2026-07-20,South,damaged_item,1,1,492,cust8517@example.com,damaged item issue reported,2026-07-20T23:45:00+05:30
2026-07-20,South,billing,0,0,492,cust8954@example.com,billing issue reported,2026-07-20T23:45:00+05:30
2026-07-20,South,product_query,0,4,492,cust4205@example.com,product query issue reported,2026-07-20T23:45:00+05:30
2026-07-20,East,late_delivery,0,0,339,cust8091@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-20T23:45:00+05:30
2026-07-20,East,damaged_item,1,1,339,cust3310@example.com,damaged item issue reported,2026-07-20T23:45:00+05:30
2026-07-20,East,billing,1,1,339,cust2361@example.com,billing issue reported,2026-07-20T23:45:00+05:30
2026-07-20,East,product_query,0,2,339,cust4622@example.com,product query issue reported,2026-07-20T23:45:00+05:30
2026-07-20,West,late_delivery,5,5,446,cust7948@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-20T23:45:00+05:30
2026-07-20,West,damaged_item,2,2,446,cust5647@example.com,damaged item issue reported,2026-07-20T23:45:00+05:30
2026-07-20,West,billing,0,0,446,cust4089@example.com,billing issue reported,2026-07-20T23:45:00+05:30
2026-07-20,West,product_query,0,3,446,cust7402@example.com,product query issue reported,2026-07-20T23:45:00+05:30
2026-07-21,North,late_delivery,0,0,581,cust3542@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-21T23:45:00+05:30
2026-07-21,North,damaged_item,1,1,581,cust7088@example.com,damaged item issue reported,2026-07-21T23:45:00+05:30
